0.24543861355980576,7.381231710999862,2
5.456672102186059,5.546034571827049,2
5.684037332792649,6.366210307903056,2
6.039917029007059,2.9806433552496796,2
7.620521203546491,2.8329782681015616,2
6.553532263888736,7.617909824547911,2
7.606550655543121,5.357916857615851,2
7.239610817339313,5.738485124122006,2
5.028852136065983,0.13109289156453618,2
6.737125053039295,1.615905997015353,2
6.536220468809984,6.889733734837031,2
1.4343742500682557,4.079982873574557,2
3.9337330695616046,2.4891126208342023,1
3.530731640176622,4.025712996536715,1
3.5348993067765364,5.284866923756929,1
6.962086363608674,2.8677451631703295,2
6.507512761336281,7.442784829641389,2
3.383877017586781,6.344771596256895,2
2.8009085161450473,3.8841109108153837,1
5.707433371989841,4.560664750886656,1
6.140891707523992,3.9189310025217883,2
1.489401815421954,2.3417377750545283,2
2.1904030662181726,4.650453901103358,1
6.455908116705759,4.497703140864736,2
0.911495186971801,1.766637696439642,2
1.9191495755007004,4.467544743175836,2
6.071330399935013,0.6275986478543297,2
5.591914543232811,2.4674495951436737,2
3.6248316036267574,1.0287169423292206,2
6.688488056888106,0.7019028780152596,2
3.9469137700620567,6.857607040631631,2
7.9073008295935905,1.8607995201000405,2
5.915940509132697,6.168276087877286,2
5.022188670574093,6.4961187572886745,2
5.964293065162051,2.1641715258677316,2
3.2392971904188372,2.0435184883912356,2
4.119858321422019,2.2399999576500256,1
4.395268144135577,6.527649994185856,2
4.442438125426808,7.343428902059814,2
4.552324025678969,0.5116159765965665,2
7.349716969129141,1.1809356142408838,2
3.8997803530203803,7.619252329883648,2
1.4269124751829176,4.430192173189181,2
7.371068948146536,4.402900927318154,2
5.100270576463593,4.268419576397028,1
2.2532103724749177,3.228503783082969,1
2.593079030518081,5.107157226967734,1
3.600798283813564,1.4262336730987635,2
2.3820094986965854,7.353051624307989,2
5.825036954043305,6.655137891195371,2
7.67694960085358,0.3972878154883476,2
2.527634704551107,1.2935249089813385,2
3.095734004756394,0.29781994100804515,2
2.622644986731272,6.334680215627574,2
5.6328361714013315,3.318853721234073,1
3.197760728475596,6.75654018086001,2
2.175456607861166,5.5182966770053685,2
6.146909741731223,4.968890665749149,2
6.7254419078490715,5.347815282731819,2
3.6922685412691623,0.1170957381389133,2
4.928611346940805,1.8417711239375445,2
3.600995184851005,0.8319655549182206,2
7.1167636468590105,6.646292039514417,2
7.526638569960924,6.168644699298133,2
2.0119568117013373,4.029939663573402,1
3.6528105269843434,1.5470711023371142,2
5.363344532909086,1.4732756389457644,2
5.807096482511599,5.313455831242386,2
1.3504437792249653,0.8527506373959062,2
0.43271614046800494,5.600812543574106,2
6.511148649734242,2.5852135360248854,2
6.242787906343591,0.28686114484543723,2
4.703278996422887,5.652091670458584,1
4.396220480512232,5.441650174106574,1
4.673676433019072,0.7845909219404583,2
6.300363071810796,4.0070677225605635,2
5.55825325788227,0.790796585973985,2
3.6150083674554754,2.4492569473829793,1
6.639471649348699,7.140362246710065,2
4.584166127340339,6.36228619160186,2
3.2949924522433798,3.329524057687953,1
6.280181494853022,1.09694724888417,2
1.0354028634282382,6.970941655632243,2
3.9748792840686686,5.49465042903882,1
3.259743356854286,0.39320740075413363,2
4.165153534785028,0.5108560049759809,2
7.606069333994815,0.3807977602328997,2
6.867346857465246,0.09089871482234982,2
3.1013040482473317,2.107985757452112,2
2.2870971249925196,2.9252778856034873,2
1.3986265471988664,2.3912275433100647,2
6.038134084967647,2.151904472497423,2
0.6398449772789507,3.6857251475762136,2
1.7948250778006882,2.4076432043101095,2
5.788025712437332,7.659702490662635,2
5.478029411151791,5.5183557146367255,2
1.9375317921614865,1.0025247187795034,2
0.7287071705860824,0.36793959785633396,2
4.185611423175881,3.3067805402028716,1
2.24950449395448,5.476092576693439,2
6.473341542816678,1.9728334216872054,2
1.4573737234226667,0.5998698912193471,2
7.554906322508969,4.025378413803918,2
3.1583414901825972,7.748455131690724,2
3.0361585666088917,4.184618916181224,1
1.8055235825660079,3.823821107296669,2
4.9958107926514295,0.5961208187932245,2
6.482373451055576,2.2371737863617165,2
6.301050054918413,5.777917098170417,2
7.896930865147533,7.477707613018812,2
4.634506784319024,3.006089367141059,1
5.721001081137606,2.6714252849799527,2
6.625897639307154,4.358872691347468,2
2.4137443439200372,4.450859404307388,1
3.38943737241069,2.6570838266923085,1
6.47407170202328,5.43524331492369,2
3.8667224135332012,3.4277404939867213,1
3.9078643895823237,4.267287270162888,1
7.250968237930018,4.816554308231882,2
3.9180516925922766,6.026661945365798,2
2.959638537165006,4.961160566295433,1
3.2169418377961847,3.8409052223958913,1
3.8755048997616046,6.044638134896149,2
6.568631529748089,6.405804451805598,2
6.61356367792676,5.651834363670889,2
2.4622632037498637,6.48706019256596,2
3.9722236402243087,0.7466847827110996,2
4.76962669147278,3.976294215148249,1
5.435571435381246,3.493915872147966,1
5.35516733714814,1.966546546390097,2
4.5120180108082435,6.755602689522284,2
6.450641307248612,0.11091199794889064,2
6.17989049058999,3.442909221057165,2
5.959414420872419,3.3047666740851462,2
2.0670026479834864,1.7453844835851522,2
6.014556088411935,5.05144750728094,2
7.120818228377688,7.5328425363530895,2
2.4816179702949834,1.534107878360727,2
1.3553397167906096,3.6063506362902698,2
7.895268888385917,0.8018652313983026,2
4.149368905544136,3.3245956253408235,1
4.893843740480092,3.9928795994822512,1
2.8813899968999057,1.1918790443284524,2
6.174131547248102,4.193406593080353,2
1.4845476336378776,7.873750717799821,2
